"x","y","slope","segmentLength","ynorm","set","correct","sd","sd2"
1,-0.0649497237754986,-0.649497237754986,1,0.249681391754398,1,5,1.19241211913137,1.19241211913137
1.09547738693467,-0.129899447550997,-0.649497237754986,1,0.164724234916288,1,5,1.19241211913137,1.19241211913137
1.19095477386935,-0.194849171326496,-0.649497237754986,1,0.0797670780781775,1,5,1.19241211913137,1.19241211913137
1.28643216080402,-0.259798895101994,-0.649497237754986,1,-0.00519007875993292,1,5,1.19241211913137,1.19241211913137
1.38190954773869,-0.324748618877493,-0.649497237754986,1,-0.0901472355980433,1,5,1.19241211913137,1.19241211913137
1.47738693467337,-0.389698342652991,-0.649497237754986,1,-0.175104392436154,1,5,1.19241211913137,1.19241211913137
1.57286432160804,-0.45464806642849,-0.649497237754986,1,-0.260061549274264,1,5,1.19241211913137,1.19241211913137
1.66834170854271,-0.519597790203989,-0.649497237754986,1,-0.345018706112375,1,5,1.19241211913137,1.19241211913137
1.76381909547739,-0.584547513979487,-0.649497237754986,1,-0.429975862950485,1,5,1.19241211913137,1.19241211913137
1.85929648241206,-0.649497237754986,-0.649497237754986,1,-0.514933019788595,1,5,1.19241211913137,1.19241211913137
1.95477386934673,-0.714446961530484,-0.649497237754986,1,-0.599890176626706,1,5,1.19241211913137,1.19241211913137
2.05025125628141,-0.779396685305983,-0.649497237754986,1,-0.684847333464816,1,5,1.19241211913137,1.19241211913137
2.14572864321608,-0.844346409081481,-0.649497237754986,1,-0.769804490302927,1,5,1.19241211913137,1.19241211913137
2.24120603015075,-0.90929613285698,-0.649497237754986,1,-0.854761647141037,1,5,1.19241211913137,1.19241211913137
2.33668341708543,-0.974245856632479,-0.649497237754986,1,-0.939718803979148,1,5,1.19241211913137,1.19241211913137
2.4321608040201,-1.03919558040798,-0.649497237754986,1,-1.02467596081726,1,5,1.19241211913137,1.19241211913137
2.52763819095477,-1.10414530418348,-0.649497237754986,1,-1.10963311765537,1,5,1.19241211913137,1.19241211913137
2.62311557788945,-1.16909502795897,-0.649497237754986,1,-1.19459027449348,1,5,1.19241211913137,1.19241211913137
2.71859296482412,-1.23404475173447,-0.649497237754986,1,-1.27954743133159,1,5,1.19241211913137,1.19241211913137
2.81407035175879,-1.29899447550997,-0.649497237754986,1,-1.3645045881697,1,5,1.19241211913137,1.19241211913137
2.90954773869347,-1.23404475173447,0.649497237754986,2,-1.27954743133159,1,5,1.19241211913137,1.19241211913137
3.00502512562814,-1.16909502795897,0.649497237754986,2,-1.19459027449348,1,5,1.19241211913137,1.19241211913137
3.10050251256281,-1.10414530418348,0.649497237754986,2,-1.10963311765537,1,5,1.19241211913137,1.19241211913137
3.19597989949749,-1.03919558040798,0.649497237754986,2,-1.02467596081726,1,5,1.19241211913137,1.19241211913137
3.29145728643216,-0.974245856632479,0.649497237754986,2,-0.939718803979148,1,5,1.19241211913137,1.19241211913137
3.38693467336683,-0.90929613285698,0.649497237754986,2,-0.854761647141037,1,5,1.19241211913137,1.19241211913137
3.48241206030151,-0.844346409081481,0.649497237754986,2,-0.769804490302927,1,5,1.19241211913137,1.19241211913137
3.57788944723618,-0.779396685305983,0.649497237754986,2,-0.684847333464816,1,5,1.19241211913137,1.19241211913137
3.67336683417085,-0.714446961530484,0.649497237754986,2,-0.599890176626706,1,5,1.19241211913137,1.19241211913137
3.76884422110553,-0.649497237754986,0.649497237754986,2,-0.514933019788595,1,5,1.19241211913137,1.19241211913137
3.8643216080402,-0.584547513979487,0.649497237754986,2,-0.429975862950485,1,5,1.19241211913137,1.19241211913137
3.95979899497487,-0.519597790203989,0.649497237754986,2,-0.345018706112375,1,5,1.19241211913137,1.19241211913137
4.05527638190955,-0.45464806642849,0.649497237754986,2,-0.260061549274264,1,5,1.19241211913137,1.19241211913137
4.15075376884422,-0.389698342652991,0.649497237754986,2,-0.175104392436154,1,5,1.19241211913137,1.19241211913137
4.24623115577889,-0.324748618877493,0.649497237754986,2,-0.0901472355980433,1,5,1.19241211913137,1.19241211913137
4.34170854271357,-0.259798895101994,0.649497237754986,2,-0.00519007875993292,1,5,1.19241211913137,1.19241211913137
4.43718592964824,-0.194849171326496,0.649497237754986,2,0.0797670780781775,1,5,1.19241211913137,1.19241211913137
4.53266331658291,-0.129899447550997,0.649497237754986,2,0.164724234916288,1,5,1.19241211913137,1.19241211913137
4.62814070351759,-0.0649497237754986,0.649497237754986,2,0.249681391754398,1,5,1.19241211913137,1.19241211913137
4.72361809045226,0,0.649497237754986,2,0.334638548592509,1,5,1.19241211913137,1.19241211913137
4.81909547738693,0.0649497237754986,0.649497237754986,2,0.419595705430619,1,5,1.19241211913137,1.19241211913137
4.91457286432161,0.129899447550997,0.649497237754986,2,0.50455286226873,1,5,1.19241211913137,1.19241211913137
5.01005025125628,0.194849171326496,0.649497237754986,2,0.58951001910684,1,5,1.19241211913137,1.19241211913137
5.10552763819095,0.259798895101994,0.649497237754986,2,0.67446717594495,1,5,1.19241211913137,1.19241211913137
5.20100502512563,0.324748618877493,0.649497237754986,2,0.759424332783061,1,5,1.19241211913137,1.19241211913137
5.2964824120603,0.389698342652991,0.649497237754986,2,0.844381489621171,1,5,1.19241211913137,1.19241211913137
5.39195979899498,0.45464806642849,0.649497237754986,2,0.929338646459282,1,5,1.19241211913137,1.19241211913137
5.48743718592965,0.519597790203989,0.649497237754986,2,1.01429580329739,1,5,1.19241211913137,1.19241211913137
5.58291457286432,0.584547513979487,0.649497237754986,2,1.0992529601355,1,5,1.19241211913137,1.19241211913137
5.67839195979899,0.649497237754986,0.649497237754986,2,1.18421011697361,1,5,1.19241211913137,1.19241211913137
5.77386934673367,0.714446961530484,0.649497237754986,2,1.26916727381172,1,5,1.19241211913137,1.19226012886345
5.86934673366834,0.779396685305983,0.649497237754986,2,1.35412443064983,1,5,1.19241211913137,1.19179678942881
5.96482412060301,0.844346409081481,0.649497237754986,2,1.43908158748794,1,5,1.19241211913137,1.19101104788107
6.06030150753769,0.90929613285698,0.649497237754986,2,1.52403874432605,1,5,1.19241211913137,1.18989185127388
6.15577889447236,0.974245856632479,0.649497237754986,2,1.60899590116416,1,5,1.19241211913137,1.18741740761575
6.25125628140704,1.03919558040798,0.649497237754986,2,1.69395305800228,1,5,1.19241211913137,1.18317149040302
6.34673366834171,1.10414530418348,0.649497237754986,2,1.77891021484039,1,5,1.19241211913137,1.178051394921
6.44221105527638,1.16909502795897,0.649497237754986,2,1.8638673716785,1,5,1.19241211913137,1.17290615682389
6.53768844221106,1.23404475173447,0.649497237754986,2,1.94882452851661,1,5,1.19241211913137,1.16740408509218
6.63316582914573,1.29899447550997,0.649497237754986,2,2.03378168535472,1,5,1.19241211913137,1.16067138500061
6.7286432160804,1.24790998585522,-0.510844896547496,3,1.96696087770056,1,5,1.12292586947163,1.15407192685009
6.82412060301507,1.19682549620047,-0.510844896547496,3,1.9001400700464,1,5,1.12292586947163,1.1485979030531
6.91959798994975,1.14574100654572,-0.510844896547496,3,1.83331926239224,1,5,1.12292586947163,1.14281800205177
7.01507537688442,1.09465651689097,-0.510844896547496,3,1.76649845473808,1,5,1.12292586947163,1.13676991507063
7.1105527638191,1.04357202723622,-0.510844896547496,3,1.69967764708392,1,5,1.12292586947163,1.13177774177374
7.20603015075377,0.992487537581474,-0.510844896547496,3,1.63285683942976,1,5,1.12292586947163,1.12833978326257
7.30150753768844,0.941403047926724,-0.510844896547496,3,1.5660360317756,1,5,1.12292586947163,1.12587497316526
7.39698492462312,0.890318558271974,-0.510844896547496,3,1.49921522412144,1,5,1.12292586947163,1.12389679611026
7.49246231155779,0.839234068617225,-0.510844896547496,3,1.43239441646728,1,5,1.12292586947163,1.12304537969946
7.58793969849246,0.788149578962475,-0.510844896547496,3,1.36557360881312,1,5,1.12292586947163,1.1229812132457
7.68341708542714,0.737065089307725,-0.510844896547496,3,1.29875280115896,1,5,1.12292586947163,1.12294026244446
7.77889447236181,0.685980599652976,-0.510844896547496,3,1.2319319935048,1,5,1.12292586947163,1.12292586947163
7.87437185929648,0.634896109998226,-0.510844896547496,3,1.16511118585064,1,5,1.12292586947163,1.12292586947163
7.96984924623116,0.583811620343477,-0.510844896547496,3,1.09829037819648,1,5,1.12292586947163,1.12292586947163
8.06532663316583,0.532727130688727,-0.510844896547496,3,1.03146957054232,1,5,1.12292586947163,1.12292586947163
8.1608040201005,0.481642641033977,-0.510844896547496,3,0.964648762888162,1,5,1.12292586947163,1.12292586947163
8.25628140703517,0.430558151379228,-0.510844896547496,3,0.897827955234002,1,5,1.12292586947163,1.12292586947163
8.35175879396985,0.379473661724478,-0.510844896547496,3,0.831007147579842,1,5,1.12292586947163,1.12292586947163
8.44723618090452,0.328389172069728,-0.510844896547496,3,0.764186339925683,1,5,1.12292586947163,1.12292586947163
8.5427135678392,0.277304682414979,-0.510844896547496,3,0.697365532271523,1,5,1.12292586947163,1.12292586947163
8.63819095477387,0.226220192760229,-0.510844896547496,3,0.630544724617363,1,5,1.12292586947163,1.12292586947163
8.73366834170854,0.175135703105479,-0.510844896547496,3,0.563723916963203,1,5,1.12292586947163,1.12292586947163
8.82914572864322,0.12405121345073,-0.510844896547496,3,0.496903109309044,1,5,1.12292586947163,1.12292586947163
8.92462311557789,0.0729667237959802,-0.510844896547496,3,0.430082301654884,1,5,1.12292586947163,1.12292586947163
9.02010050251256,0.0218822341412306,-0.510844896547496,3,0.363261494000724,1,5,1.12292586947163,1.12292586947163
9.11557788944724,-0.0292022555135191,-0.510844896547496,3,0.296440686346565,1,5,1.12292586947163,1.12292586947163
9.21105527638191,-0.0802867451682687,-0.510844896547496,3,0.229619878692405,1,5,1.12292586947163,1.12292586947163
9.30653266331658,-0.131371234823018,-0.510844896547496,3,0.162799071038245,1,5,1.12292586947163,1.12292586947163
9.40201005025126,-0.182455724477768,-0.510844896547496,3,0.0959782633840855,1,5,1.12292586947163,1.12292586947163
9.49748743718593,-0.233540214132518,-0.510844896547496,3,0.0291574557299259,1,5,1.12292586947163,1.12292586947163
9.5929648241206,-0.284624703787267,-0.510844896547496,3,-0.0376633519242339,1,5,1.12292586947163,1.12292586947163
9.68844221105528,-0.335709193442017,-0.510844896547496,3,-0.104484159578394,1,5,1.12292586947163,1.12292586947163
