"x","y","slope","segmentLength","ynorm","set","correct","sd","sd2"
1,-0.0668249634094536,-0.668249634094536,1,-0.731417450849232,1,2,1.20272921868037,1.20272921868037
1.09547738693467,-0.133649926818907,-0.668249634094536,1,-0.755880540422153,1,2,1.20272921868037,1.20272921868037
1.19095477386935,-0.200474890228361,-0.668249634094536,1,-0.780343629995074,1,2,1.20272921868037,1.20272921868036
1.28643216080402,-0.267299853637814,-0.668249634094536,1,-0.804806719567995,1,2,1.20272921868037,1.20272921868036
1.38190954773869,-0.334124817047268,-0.668249634094536,1,-0.829269809140916,1,2,1.20272921868037,1.20272921868036
1.47738693467337,-0.400949780456722,-0.668249634094536,1,-0.853732898713837,1,2,1.20272921868037,1.20272921868037
1.57286432160804,-0.467774743866175,-0.668249634094536,1,-0.878195988286758,1,2,1.20272921868037,1.20272921868037
1.66834170854271,-0.534599707275629,-0.668249634094536,1,-0.902659077859679,1,2,1.20272921868037,1.20272921868037
1.76381909547739,-0.601424670685083,-0.668249634094536,1,-0.9271221674326,1,2,1.20272921868037,1.20272921868037
1.85929648241206,-0.668249634094536,-0.668249634094536,1,-0.951585257005521,1,2,1.20272921868037,1.20272921868037
1.95477386934673,-0.73507459750399,-0.668249634094536,1,-0.976048346578442,1,2,1.20272921868037,1.20272921868037
2.05025125628141,-0.801899560913444,-0.668249634094536,1,-1.00051143615136,1,2,1.20272921868037,1.20272921868037
2.14572864321608,-0.868724524322897,-0.668249634094536,1,-1.02497452572428,1,2,1.20272921868037,1.20272921868037
2.24120603015075,-0.935549487732351,-0.668249634094536,1,-1.0494376152972,1,2,1.20272921868037,1.20272921868037
2.33668341708543,-1.0023744511418,-0.668249634094536,1,-1.07390070487013,1,2,1.20272921868037,1.20272921868037
2.4321608040201,-1.06919941455126,-0.668249634094536,1,-1.09836379444305,1,2,1.20272921868037,1.20272921868037
2.52763819095477,-1.13602437796071,-0.668249634094536,1,-1.12282688401597,1,2,1.20272921868037,1.20272921868037
2.62311557788945,-1.20284934137017,-0.668249634094536,1,-1.14728997358889,1,2,1.20272921868037,1.20272921868037
2.71859296482412,-1.26967430477962,-0.668249634094536,1,-1.17175306316181,1,2,1.20272921868037,1.20272921868037
2.81407035175879,-1.33649926818907,-0.668249634094536,1,-1.19621615273473,1,2,1.20272921868037,1.20272921868037
2.90954773869347,-1.40332423159853,-0.668249634094536,1,-1.22067924230765,1,2,1.20272921868037,1.20272921868037
3.00502512562814,-1.47014919500798,-0.668249634094536,1,-1.24514233188057,1,2,1.20272921868037,1.20272921868037
3.10050251256281,-1.53697415841743,-0.668249634094536,1,-1.26960542145349,1,2,1.20272921868037,1.20272921868037
3.19597989949749,-1.60379912182689,-0.668249634094536,1,-1.29406851102641,1,2,1.20272921868037,1.20272921868037
3.29145728643216,-1.67062408523634,-0.668249634094536,1,-1.31853160059933,1,2,1.20272921868037,1.20272921868037
3.38693467336683,-1.73744904864579,-0.668249634094536,1,-1.34299469017226,1,2,1.20272921868037,1.20272921868037
3.48241206030151,-1.80427401205525,-0.668249634094536,1,-1.36745777974518,1,2,1.20272921868037,1.20272921868036
3.57788944723618,-1.8710989754647,-0.668249634094536,1,-1.3919208693181,1,2,1.20272921868037,1.20272921868037
3.67336683417085,-1.93792393887416,-0.668249634094536,1,-1.41638395889102,1,2,1.20272921868037,1.20272921868037
3.76884422110553,-2.00474890228361,-0.668249634094536,1,-1.44084704846394,1,2,1.20272921868037,1.20279804215751
3.8643216080402,-2.07157386569306,-0.668249634094536,1,-1.46531013803686,1,2,1.20272921868037,1.20299385830796
3.95979899497487,-2.13839882910252,-0.668249634094536,1,-1.48977322760978,1,2,1.20272921868037,1.20330068571022
4.05527638190955,-2.20522379251197,-0.668249634094536,1,-1.5142363171827,1,2,1.20272921868037,1.20737193899352
4.15075376884422,-2.27204875592142,-0.668249634094536,1,-1.53869940675562,1,2,1.20272921868037,1.21683107053947
4.24623115577889,-2.33887371933088,-0.668249634094536,1,-1.56316249632854,1,2,1.20272921868037,1.22861715555513
4.34170854271357,-2.40569868274033,-0.668249634094536,1,-1.58762558590146,1,2,1.20272921868037,1.24505658483907
4.43718592964824,-2.47252364614978,-0.668249634094536,1,-1.61208867547439,1,2,1.20272921868037,1.26892786764266
4.53266331658291,-2.53934860955924,-0.668249634094536,1,-1.63655176504731,1,2,1.20272921868037,1.29784825685226
4.62814070351759,-2.60617357296869,-0.668249634094536,1,-1.66101485462023,1,2,1.20272921868037,1.32548625000158
4.72361809045226,-2.67299853637815,-0.668249634094536,1,-1.68547794419315,1,2,1.20272921868037,1.35166161739377
4.81909547738693,-2.55654218632262,1.16456350055523,2,-1.64284593996311,1,2,1.53499451035678,1.38321852106936
