"x","y","slope","segmentLength","ynorm","set","correct","sd","sd2"
1,-0.127587957284413,-1.27587957284413,1,0.662318906659233,1,3,1.62107022809036,1.62107022809036
1.09547738693467,-0.255175914568827,-1.27587957284413,1,0.61299910302696,1,3,1.62107022809036,1.62107022809036
1.19095477386935,-0.38276387185324,-1.27587957284413,1,0.563679299394687,1,3,1.62107022809036,1.62107022809036
1.28643216080402,-0.510351829137653,-1.27587957284413,1,0.514359495762414,1,3,1.62107022809036,1.62107022809036
1.38190954773869,-0.637939786422066,-1.27587957284413,1,0.465039692130141,1,3,1.62107022809036,1.62107022809036
1.47738693467337,-0.76552774370648,-1.27587957284413,1,0.415719888497868,1,3,1.62107022809036,1.62107022809036
1.57286432160804,-0.893115700990893,-1.27587957284413,1,0.366400084865594,1,3,1.62107022809036,1.62107022809036
1.66834170854271,-1.02070365827531,-1.27587957284413,1,0.317080281233321,1,3,1.62107022809036,1.62107022809036
1.76381909547739,-1.14829161555972,-1.27587957284413,1,0.267760477601048,1,3,1.62107022809036,1.62107022809036
1.85929648241206,-1.27587957284413,-1.27587957284413,1,0.218440673968775,1,3,1.62107022809036,1.62107022809036
1.95477386934673,-1.40346753012855,-1.27587957284413,1,0.169120870336502,1,3,1.62107022809036,1.62107022809036
2.05025125628141,-1.53105548741296,-1.27587957284413,1,0.119801066704228,1,3,1.62107022809036,1.62107022809036
2.14572864321608,-1.65864344469737,-1.27587957284413,1,0.0704812630719552,1,3,1.62107022809036,1.62107022809036
2.24120603015075,-1.78623140198179,-1.27587957284413,1,0.021161459439682,1,3,1.62107022809036,1.62107022809036
2.33668341708543,-1.9138193592662,-1.27587957284413,1,-0.0281583441925912,1,3,1.62107022809036,1.62107022809036
2.4321608040201,-2.04140731655061,-1.27587957284413,1,-0.0774781478248643,1,3,1.62107022809036,1.62107022809036
2.52763819095477,-2.16899527383503,-1.27587957284413,1,-0.126797951457137,1,3,1.62107022809036,1.62107022809036
2.62311557788945,-2.29658323111944,-1.27587957284413,1,-0.176117755089411,1,3,1.62107022809036,1.62107022809036
2.71859296482412,-2.42417118840385,-1.27587957284413,1,-0.225437558721684,1,3,1.62107022809036,1.62107022809036
2.81407035175879,-2.55175914568827,-1.27587957284413,1,-0.274757362353957,1,3,1.62107022809036,1.62107022809036
2.90954773869347,-2.67934710297268,-1.27587957284413,1,-0.32407716598623,1,3,1.62107022809036,1.62107022809036
3.00502512562814,-2.80693506025709,-1.27587957284413,1,-0.373396969618503,1,3,1.62107022809036,1.62107022809036
3.10050251256281,-2.93452301754151,-1.27587957284413,1,-0.422716773250777,1,3,1.62107022809036,1.62107022809036
3.19597989949749,-3.06211097482592,-1.27587957284413,1,-0.47203657688305,1,3,1.62107022809036,1.62107022809036
3.29145728643216,-3.18969893211033,-1.27587957284413,1,-0.521356380515323,1,3,1.62107022809036,1.62107022809036
3.38693467336683,-3.31728688939475,-1.27587957284413,1,-0.570676184147596,1,3,1.62107022809036,1.62107022809036
3.48241206030151,-3.44487484667916,-1.27587957284413,1,-0.619995987779869,1,3,1.62107022809036,1.62107022809036
3.57788944723618,-3.57246280396357,-1.27587957284413,1,-0.669315791412143,1,3,1.62107022809036,1.62107022809036
3.67336683417085,-3.70005076124799,-1.27587957284413,1,-0.718635595044416,1,3,1.62107022809036,1.62107022809036
3.76884422110553,-3.8276387185324,-1.27587957284413,1,-0.767955398676689,1,3,1.62107022809036,1.62107022809036
3.8643216080402,-3.95522667581681,-1.27587957284413,1,-0.817275202308962,1,3,1.62107022809036,1.62107022809036
3.95979899497487,-4.08281463310122,-1.27587957284413,1,-0.866595005941235,1,3,1.62107022809036,1.62107022809036
4.05527638190955,-4.21040259038564,-1.27587957284413,1,-0.915914809573508,1,3,1.62107022809036,1.62107022809036
4.15075376884422,-4.33799054767005,-1.27587957284413,1,-0.965234613205781,1,3,1.62107022809036,1.62107022809036
4.24623115577889,-4.46557850495446,-1.27587957284413,1,-1.01455441683805,1,3,1.62107022809036,1.62107022809036
4.34170854271357,-4.59316646223888,-1.27587957284413,1,-1.06387422047033,1,3,1.62107022809036,1.62107022809036
4.43718592964824,-4.72075441952329,-1.27587957284413,1,-1.1131940241026,1,3,1.62107022809036,1.62107022809036
4.53266331658291,-4.8483423768077,-1.27587957284413,1,-1.16251382773487,1,3,1.62107022809036,1.62107022809036
4.62814070351759,-4.97593033409212,-1.27587957284413,1,-1.21183363136715,1,3,1.62107022809036,1.62107022809036
4.72361809045226,-5.10351829137653,-1.27587957284413,1,-1.26115343499942,1,3,1.62107022809036,1.62107022809036
4.81909547738693,-5.23110624866094,-1.27587957284413,1,-1.31047323863169,1,3,1.62107022809036,1.62107022809036
4.91457286432161,-5.35869420594536,-1.27587957284413,1,-1.35979304226397,1,3,1.62107022809036,1.62107022809036
5.01005025125628,-5.48628216322977,-1.27587957284413,1,-1.40911284589624,1,3,1.62107022809036,1.62107022809036
5.10552763819095,-5.61387012051418,-1.27587957284413,1,-1.45843264952851,1,3,1.62107022809036,1.62107022809036
5.20100502512563,-5.7414580777986,-1.27587957284413,1,-1.50775245316079,1,3,1.62107022809036,1.62107022809036
5.2964824120603,-5.86904603508301,-1.27587957284413,1,-1.55707225679306,1,3,1.62107022809036,1.62107022809036
5.39195979899498,-5.99663399236742,-1.27587957284413,1,-1.60639206042533,1,3,1.62107022809036,1.62107022809036
5.48743718592965,-6.12422194965184,-1.27587957284413,1,-1.65571186405761,1,3,1.62107022809036,1.62107022809036
5.58291457286432,-6.25180990693625,-1.27587957284413,1,-1.70503166768988,1,3,1.62107022809036,1.62107022809036
5.67839195979899,-6.37939786422066,-1.27587957284413,1,-1.75435147132215,1,3,1.62107022809036,1.62107022809036
5.77386934673367,-6.50698582150508,-1.27587957284413,1,-1.80367127495443,1,3,1.62107022809036,1.62545186139252
5.86934673366834,-6.63457377878949,-1.27587957284413,1,-1.8529910785867,1,3,1.62107022809036,1.63880918699588
5.96482412060301,-6.7621617360739,-1.27587957284413,1,-1.90231088221897,1,3,1.62107022809036,1.66146084344574
6.06030150753769,-6.88974969335832,-1.27587957284413,1,-1.95163068585124,1,3,1.62107022809036,1.69372546928741
6.15577889447236,-7.01733765064273,-1.27587957284413,1,-2.00095048948352,1,3,1.62107022809036,1.76505967302098
6.25125628140704,-7.14492560792714,-1.27587957284413,1,-2.05027029311579,1,3,1.62107022809036,1.88746259074139
6.34673366834171,-7.27251356521156,-1.27587957284413,1,-2.09959009674806,1,3,1.62107022809036,2.0350666523862
6.44221105527638,-7.40010152249597,-1.27587957284413,1,-2.14890990038034,1,3,1.62107022809036,2.18339553490988
6.53768844221106,-7.52768947978038,-1.27587957284413,1,-2.19822970401261,1,3,1.62107022809036,2.34201135328918
6.63316582914573,-7.6552774370648,-1.27587957284413,1,-2.24754950764488,1,3,1.62107022809036,2.53610419449515
6.7286432160804,-7.3069218553137,3.48355581751093,2,-2.11289080433269,1,3,3.62424628491418,2.72635588630288
6.82412060301507,-6.95856627356261,3.48355581751093,2,-1.9782321010205,1,3,3.62424628491418,2.88416312814286
6.91959798994975,-6.61021069181152,3.48355581751093,2,-1.84357339770831,1,3,3.62424628491418,3.05078831446923
7.01507537688442,-6.26185511006042,3.48355581751093,2,-1.70891469439612,1,3,3.62424628491418,3.2251448683133
7.1105527638191,-5.91349952830933,3.48355581751093,2,-1.57425599108393,1,3,3.62424628491418,3.36906114050825
7.20603015075377,-5.56514394655824,3.48355581751093,2,-1.43959728777174,1,3,3.62424628491418,3.46817191721104
7.30150753768844,-5.21678836480714,3.48355581751093,2,-1.30493858445955,1,3,3.62424628491418,3.53922840098626
7.39698492462312,-4.86843278305605,3.48355581751093,2,-1.17027988114736,1,3,3.62424628491418,3.59625604216897
7.49246231155779,-4.52007720130496,3.48355581751093,2,-1.03562117783517,1,3,3.62424628491418,3.6208009985718
7.58793969849246,-4.17172161955386,3.48355581751093,2,-0.900962474522982,1,3,3.62424628491418,3.62265081352743
7.68341708542714,-3.82336603780277,3.48355581751093,2,-0.766303771210792,1,3,3.62424628491418,3.6238313588144
7.77889447236181,-3.47501045605168,3.48355581751093,2,-0.631645067898602,1,3,3.62424628491418,3.62424628491418
7.87437185929648,-3.12665487430058,3.48355581751093,2,-0.496986364586411,1,3,3.62424628491418,3.62424628491418
7.96984924623116,-2.77829929254949,3.48355581751093,2,-0.362327661274221,1,3,3.62424628491418,3.62424628491418
8.06532663316583,-2.4299437107984,3.48355581751093,2,-0.227668957962031,1,3,3.62424628491418,3.62424628491418
8.1608040201005,-2.0815881290473,3.48355581751093,2,-0.0930102546498408,1,3,3.62424628491418,3.62424628491418
8.25628140703517,-1.73323254729621,3.48355581751093,2,0.0416484486623495,1,3,3.62424628491418,3.62424628491418
8.35175879396985,-1.38487696554512,3.48355581751093,2,0.17630715197454,1,3,3.62424628491418,3.62424628491418
8.44723618090452,-1.03652138379402,3.48355581751093,2,0.31096585528673,1,3,3.62424628491418,3.62424628491418
8.5427135678392,-0.688165802042931,3.48355581751093,2,0.44562455859892,1,3,3.62424628491418,3.62385006251864
8.63819095477387,-0.339810220291838,3.48355581751093,2,0.58028326191111,1,3,3.62424628491418,3.62272273290042
8.73366834170854,0.00854536145925522,3.48355581751093,2,0.714941965223301,1,3,3.62424628491418,3.62095630241214
8.82914572864322,0.356900943210348,3.48355581751093,2,0.849600668535491,1,3,3.62424628491418,3.59751776376721
8.92462311557789,0.705256524961442,3.48355581751093,2,0.984259371847681,1,3,3.62424628491418,3.5430607686211
9.02010050251256,1.05361210671254,3.48355581751093,2,1.11891807515987,1,3,3.62424628491418,3.47520731173958
9.11557788944724,1.40196768846363,3.48355581751093,2,1.25357677847206,1,3,3.62424628491418,3.38056417073122
9.21105527638191,1.75032327021472,3.48355581751093,2,1.38823548178425,1,3,3.62424628491418,3.2431352402367
9.30653266331658,2.09867885196581,3.48355581751093,2,1.52289418509644,1,3,3.62424628491418,3.07663819056992
9.40201005025126,2.44703443371691,3.48355581751093,2,1.65755288840863,1,3,3.62424628491418,2.91752400006849
9.49748743718593,2.795390015468,3.48355581751093,2,1.79221159172082,1,3,3.62424628491418,2.76683026586045
9.5929648241206,2.65650950241834,-1.38880513049662,3,1.73852659058322,1,3,1.71136778352689,2.58515458644533
9.68844221105528,2.51762898936868,-1.38880513049662,3,1.68484158944561,1,3,1.71136778352689,2.39981090586802
9.78391959798995,2.37874847631902,-1.38880513049662,3,1.631156588308,1,3,1.71136778352689,2.24834504348206
9.87939698492462,2.23986796326935,-1.38880513049662,3,1.57747158717039,1,3,1.71136778352689,2.10670241075001
9.9748743718593,2.10098745021969,-1.38880513049662,3,1.52378658603279,1,3,1.71136778352689,1.96575192600555
10.070351758794,1.96210693717003,-1.38880513049662,3,1.47010158489518,1,3,1.71136778352689,1.84886658833549
10.1658291457286,1.82322642412037,-1.38880513049662,3,1.41641658375757,1,3,1.71136778352689,1.78074793033201
10.2613065326633,1.6843459110707,-1.38880513049662,3,1.36273158261997,1,3,1.71136778352689,1.74698205198723
10.356783919598,1.54546539802104,-1.38880513049662,3,1.30904658148236,1,3,1.71136778352689,1.72146601255649
10.4522613065327,1.40658488497138,-1.38880513049662,3,1.25536158034475,1,3,1.71136778352689,1.71136778352689
10.5477386934673,1.26770437192172,-1.38880513049662,3,1.20167657920714,1,3,1.71136778352689,1.71136778352689
10.643216080402,1.12882385887206,-1.38880513049662,3,1.14799157806954,1,3,1.71136778352689,1.71136778352689
10.7386934673367,0.989943345822394,-1.38880513049662,3,1.09430657693193,1,3,1.71136778352689,1.71136778352689
