"x","y","slope","segmentLength","ynorm","set","correct","sd","sd2"
1,0.106064173579216,1.06064173579216,1,0.268382852044616,1,4,1.45772455961481,1.45772455961482
1.09547738693467,0.212128347158432,1.06064173579216,1,0.289881535254733,1,4,1.45772455961481,1.45772455961482
1.19095477386935,0.318192520737648,1.06064173579216,1,0.311380218464849,1,4,1.45772455961481,1.45772455961481
1.28643216080402,0.424256694316864,1.06064173579216,1,0.332878901674966,1,4,1.45772455961481,1.45772455961481
1.38190954773869,0.53032086789608,1.06064173579216,1,0.354377584885083,1,4,1.45772455961481,1.45772455961482
1.47738693467337,0.636385041475296,1.06064173579216,1,0.3758762680952,1,4,1.45772455961481,1.45772455961482
1.57286432160804,0.742449215054512,1.06064173579216,1,0.397374951305316,1,4,1.45772455961481,1.45772455961482
1.66834170854271,0.848513388633728,1.06064173579216,1,0.418873634515433,1,4,1.45772455961481,1.45772455961482
1.76381909547739,0.954577562212944,1.06064173579216,1,0.44037231772555,1,4,1.45772455961481,1.45772455961482
1.85929648241206,1.06064173579216,1.06064173579216,1,0.461871000935666,1,4,1.45772455961481,1.45772455961482
1.95477386934673,1.16670590937138,1.06064173579216,1,0.483369684145783,1,4,1.45772455961481,1.45772455961482
2.05025125628141,1.27277008295059,1.06064173579216,1,0.5048683673559,1,4,1.45772455961481,1.45772455961481
2.14572864321608,1.37883425652981,1.06064173579216,1,0.526367050566017,1,4,1.45772455961481,1.45772455961481
2.24120603015075,1.48489843010902,1.06064173579216,1,0.547865733776133,1,4,1.45772455961481,1.45772455961481
2.33668341708543,1.59096260368824,1.06064173579216,1,0.56936441698625,1,4,1.45772455961481,1.45772455961481
2.4321608040201,1.69702677726746,1.06064173579216,1,0.590863100196367,1,4,1.45772455961481,1.45772455961481
2.52763819095477,1.80309095084667,1.06064173579216,1,0.612361783406483,1,4,1.45772455961481,1.45772455961481
2.62311557788945,1.90915512442589,1.06064173579216,1,0.6338604666166,1,4,1.45772455961481,1.45772455961482
2.71859296482412,2.0152192980051,1.06064173579216,1,0.655359149826717,1,4,1.45772455961481,1.45772455961482
2.81407035175879,2.12128347158432,1.06064173579216,1,0.676857833036834,1,4,1.45772455961481,1.45772455961482
2.90954773869347,2.22734764516354,1.06064173579216,1,0.69835651624695,1,4,1.45772455961481,1.45772455961482
3.00502512562814,2.33341181874275,1.06064173579216,1,0.719855199457067,1,4,1.45772455961481,1.45772455961481
3.10050251256281,2.43947599232197,1.06064173579216,1,0.741353882667184,1,4,1.45772455961481,1.45772455961481
3.19597989949749,2.54554016590118,1.06064173579216,1,0.762852565877301,1,4,1.45772455961481,1.45772455961481
3.29145728643216,2.6516043394804,1.06064173579216,1,0.784351249087417,1,4,1.45772455961481,1.45772455961481
3.38693467336683,2.75766851305962,1.06064173579216,1,0.805849932297534,1,4,1.45772455961481,1.45772455961481
3.48241206030151,2.86373268663883,1.06064173579216,1,0.827348615507651,1,4,1.45772455961481,1.45772455961481
3.57788944723618,2.96979686021805,1.06064173579216,1,0.848847298717767,1,4,1.45772455961481,1.45772455961482
3.67336683417085,3.07586103379726,1.06064173579216,1,0.870345981927884,1,4,1.45772455961481,1.45772455961481
3.76884422110553,3.18192520737648,1.06064173579216,1,0.891844665138001,1,4,1.45772455961481,1.4577175081392
3.8643216080402,3.2879893809557,1.06064173579216,1,0.913343348348117,1,4,1.45772455961481,1.45769744532246
3.95979899497487,3.39405355453491,1.06064173579216,1,0.934842031558234,1,4,1.45772455961481,1.45766600857973
4.05527638190955,3.50011772811413,1.06064173579216,1,0.956340714768351,1,4,1.45772455961481,1.45724887848931
4.15075376884422,3.60618190169334,1.06064173579216,1,0.977839397978468,1,4,1.45772455961481,1.45627972031553
4.24623115577889,3.71224607527256,1.06064173579216,1,0.999338081188584,1,4,1.45772455961481,1.45507214850259
4.34170854271357,3.81831024885178,1.06064173579216,1,1.0208367643987,1,4,1.45772455961481,1.45338780706116
4.43718592964824,3.92437442243099,1.06064173579216,1,1.04233544760882,1,4,1.45772455961481,1.4509420171136
4.53266331658291,4.03043859601021,1.06064173579216,1,1.06383413081893,1,4,1.45772455961481,1.44797890877165
4.62814070351759,4.13650276958942,1.06064173579216,1,1.08533281402905,1,4,1.45772455961481,1.44514719141606
4.72361809045226,4.24256694316864,1.06064173579216,1,1.10683149723917,1,4,1.45772455961481,1.4424653309158
4.81909547738693,4.14123239524197,-1.01334547926672,2,1.08629148574802,1,4,1.42368151647421,1.43923209211499
4.91457286432161,4.0398978473153,-1.01334547926672,2,1.06575147425688,1,4,1.42368151647421,1.43593357477102
5.01005025125628,3.93856329938862,-1.01334547926672,2,1.04521146276573,1,4,1.42368151647421,1.43323797288946
5.10552763819095,3.83722875146195,-1.01334547926672,2,1.02467145127459,1,4,1.42368151647421,1.43071719268666
5.20100502512563,3.73589420353528,-1.01334547926672,2,1.00413143978344,1,4,1.42368151647421,1.42820873047677
5.2964824120603,3.63455965560861,-1.01334547926672,2,0.983591428292297,1,4,1.42368151647421,1.42612854995829
5.39195979899498,3.53322510768194,-1.01334547926672,2,0.963051416801152,1,4,1.42368151647421,1.42491625842414
5.48743718592965,3.43189055975527,-1.01334547926672,2,0.942511405310007,1,4,1.42368151647421,1.42431533512852
5.58291457286432,3.33055601182859,-1.01334547926672,2,0.921971393818862,1,4,1.42368151647421,1.42386123225137
5.67839195979899,3.22922146390192,-1.01334547926672,2,0.901431382327717,1,4,1.42368151647421,1.42368151647421
5.77386934673367,3.12788691597525,-1.01334547926672,2,0.880891370836572,1,4,1.42368151647421,1.42368151647421
5.86934673366834,3.02655236804858,-1.01334547926672,2,0.860351359345427,1,4,1.42368151647421,1.42368151647421
5.96482412060301,2.92521782012191,-1.01334547926672,2,0.839811347854281,1,4,1.42368151647421,1.42368151647421
6.06030150753769,2.82388327219523,-1.01334547926672,2,0.819271336363136,1,4,1.42368151647421,1.42368151647421
6.15577889447236,2.72254872426856,-1.01334547926672,2,0.798731324871991,1,4,1.42368151647421,1.42368151647421
6.25125628140704,2.62121417634189,-1.01334547926672,2,0.778191313380846,1,4,1.42368151647421,1.42368151647421
6.34673366834171,2.51987962841522,-1.01334547926672,2,0.757651301889701,1,4,1.42368151647421,1.42368151647421
6.44221105527638,2.41854508048855,-1.01334547926672,2,0.737111290398556,1,4,1.42368151647421,1.42368151647421
6.53768844221106,2.31721053256188,-1.01334547926672,2,0.716571278907411,1,4,1.42368151647421,1.42368151647421
