"x","y","slope","segmentLength","ynorm","set","correct","sd","sd2"
1,-0.127212531492114,-1.27212531492114,1,-0.946946335174625,1,4,1.61811705907305,1.61811705907305
1.09547738693467,-0.254425062984228,-1.27212531492114,1,-0.959320663142587,1,4,1.61811705907305,1.61811705907305
1.19095477386935,-0.381637594476342,-1.27212531492114,1,-0.97169499111055,1,4,1.61811705907305,1.61811705907305
1.28643216080402,-0.508850125968456,-1.27212531492114,1,-0.984069319078512,1,4,1.61811705907305,1.61811705907305
1.38190954773869,-0.63606265746057,-1.27212531492114,1,-0.996443647046475,1,4,1.61811705907305,1.61811705907305
1.47738693467337,-0.763275188952684,-1.27212531492114,1,-1.00881797501444,1,4,1.61811705907305,1.61811705907305
1.57286432160804,-0.890487720444799,-1.27212531492114,1,-1.0211923029824,1,4,1.61811705907305,1.61811705907305
1.66834170854271,-1.01770025193691,-1.27212531492114,1,-1.03356663095036,1,4,1.61811705907305,1.61811705907305
1.76381909547739,-1.14491278342903,-1.27212531492114,1,-1.04594095891832,1,4,1.61811705907305,1.61811705907305
1.85929648241206,-1.27212531492114,-1.27212531492114,1,-1.05831528688629,1,4,1.61811705907305,1.61811705907305
1.95477386934673,-1.39933784641325,-1.27212531492114,1,-1.07068961485425,1,4,1.61811705907305,1.61811705907305
2.05025125628141,-1.52655037790537,-1.27212531492114,1,-1.08306394282221,1,4,1.61811705907305,1.61811705907305
2.14572864321608,-1.65376290939748,-1.27212531492114,1,-1.09543827079017,1,4,1.61811705907305,1.61811705907305
2.24120603015075,-1.7809754408896,-1.27212531492114,1,-1.10781259875814,1,4,1.61811705907305,1.61811705907305
2.33668341708543,-1.90818797238171,-1.27212531492114,1,-1.1201869267261,1,4,1.61811705907305,1.61811705907305
2.4321608040201,-2.03540050387382,-1.27212531492114,1,-1.13256125469406,1,4,1.61811705907305,1.61811705907305
2.52763819095477,-2.16261303536594,-1.27212531492114,1,-1.14493558266202,1,4,1.61811705907305,1.61811705907305
2.62311557788945,-2.28982556685805,-1.27212531492114,1,-1.15730991062999,1,4,1.61811705907305,1.61811705907305
2.71859296482412,-2.41703809835017,-1.27212531492114,1,-1.16968423859795,1,4,1.61811705907305,1.61811705907305
2.81407035175879,-2.54425062984228,-1.27212531492114,1,-1.18205856656591,1,4,1.61811705907305,1.61811705907305
2.90954773869347,-2.6714631613344,-1.27212531492114,1,-1.19443289453387,1,4,1.61811705907305,1.61811705907305
3.00502512562814,-2.79867569282651,-1.27212531492114,1,-1.20680722250184,1,4,1.61811705907305,1.61811705907305
3.10050251256281,-2.92588822431862,-1.27212531492114,1,-1.2191815504698,1,4,1.61811705907305,1.61811705907305
3.19597989949749,-3.05310075581074,-1.27212531492114,1,-1.23155587843776,1,4,1.61811705907305,1.61811705907305
3.29145728643216,-3.18031328730285,-1.27212531492114,1,-1.24393020640572,1,4,1.61811705907305,1.61811705907305
3.38693467336683,-3.30752581879497,-1.27212531492114,1,-1.25630453437369,1,4,1.61811705907305,1.61811705907305
3.48241206030151,-3.43473835028708,-1.27212531492114,1,-1.26867886234165,1,4,1.61811705907305,1.61811705907305
3.57788944723618,-3.56195088177919,-1.27212531492114,1,-1.28105319030961,1,4,1.61811705907305,1.61811705907305
3.67336683417085,-3.68916341327131,-1.27212531492114,1,-1.29342751827757,1,4,1.61811705907305,1.61811705907305
3.76884422110553,-3.81637594476342,-1.27212531492114,1,-1.30580184624554,1,4,1.61811705907305,1.6183834856531
3.8643216080402,-3.94358847625554,-1.27212531492114,1,-1.3181761742135,1,4,1.61811705907305,1.61914152098414
3.95979899497487,-4.07080100774765,-1.27212531492114,1,-1.33055050218146,1,4,1.61811705907305,1.62032929845251
4.05527638190955,-4.19801353923976,-1.27212531492114,1,-1.34292483014942,1,4,1.61811705907305,1.63608976470274
4.15075376884422,-4.32522607073188,-1.27212531492114,1,-1.35529915811739,1,4,1.61811705907305,1.67270756102063
4.24623115577889,-4.45243860222399,-1.27212531492114,1,-1.36767348608535,1,4,1.61811705907305,1.71833336275439
4.34170854271357,-4.57965113371611,-1.27212531492114,1,-1.38004781405331,1,4,1.61811705907305,1.78197299713068
4.43718592964824,-4.70686366520822,-1.27212531492114,1,-1.39242214202127,1,4,1.61811705907305,1.87438251351205
4.53266331658291,-4.83407619670033,-1.27212531492114,1,-1.40479646998924,1,4,1.61811705907305,1.98633792045051
4.62814070351759,-4.96128872819245,-1.27212531492114,1,-1.4171707979572,1,4,1.61811705907305,2.09332896913829
4.72361809045226,-5.08850125968456,-1.27212531492114,1,-1.42954512592516,1,4,1.61811705907305,2.19465796187482
4.81909547738693,-4.81582274721004,2.72678512474522,2,-1.40302090457999,1,4,2.90436862614438,2.31681973387287
4.91457286432161,-4.54314423473552,2.72678512474522,2,-1.37649668323483,1,4,2.90436862614438,2.44144793133363
5.01005025125628,-4.270465722261,2.72678512474522,2,-1.34997246188966,1,4,2.90436862614438,2.54329611599902
5.10552763819095,-3.99778720978647,2.72678512474522,2,-1.32344824054449,1,4,2.90436862614438,2.63853899639293
5.20100502512563,-3.72510869731195,2.72678512474522,2,-1.29692401919933,1,4,2.90436862614438,2.73331646487853
5.2964824120603,-3.45243018483743,2.72678512474522,2,-1.27039979785416,1,4,2.90436862614438,2.81191212510303
5.39195979899498,-3.17975167236291,2.72678512474522,2,-1.24387557650899,1,4,2.90436862614438,2.85771625251636
5.48743718592965,-2.90707315988839,2.72678512474522,2,-1.21735135516382,1,4,2.90436862614438,2.88042099508261
